product_id,product_title,rating,total_reviews,price,top_reviews
itmf8bbf6cbe705f,TWS MD-X | Blue SuperPod SRJ XN94 Bluetooth Gaming,,,₹498,User reviews sorted by
itmce932676c29ac,MOTOROLA 14 kg 5 star rating Midnight Series Soft closing Glass lid Semi Automatic Top Load Washing Ma...,5.0,"317,531 Ratings","₹13,690","User reviews sorted by || 5.0 • Terrific purchase Review for: Capacity 14 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 Amazing product 🥰 Mohd Adil , Lucknow District Helpful for 26 6 Verified Purchase · Oct, 2024 || 5.0 • Super! Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 Excellent product Flipkart Customer , Jammu Helpful for 217 97 Verified Purchase · Feb, 2024 || 3.0 • Could be way better Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 We purchased this product 2 months ago and its second time when we are complaining for repairing its drayer always stucked  So please don't purchase this product 😭 Flipkart Customer , Ghaziabad Helpful for 159 48 Verified Purchase · Feb, 2025 || 4.0 • Value-for-money Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 It's by far working good and for the people wondering if this machine has wheels or not? yes, it has wheels on the rear end, so that we can move it by tilting the machine. I'll update the review once ... more Chetan Alloli , Pune Division Helpful for 35 12 Verified Purchase · Mar, 2025"
itm64de3e91f1241,realme TechLife 8 kg Soft closing Glass lid Fully Automatic Top Load Washing Machine with In-built Hea...,5.0,"14,608 Ratings","₹13,990","User reviews sorted by || 5.0 • Terrific Review for: Capacity 11 kg • Color Black & Grey • Connectivity Non-WiFi • Star Rating 5 I have taken this washing machine in the month of nov and in feb i start facing few problems related to washing cloths. Flipkart Customer , Aurangabad Helpful for 303 109 Verified Purchase · Mar, 2024 || 5.0 • Brilliant Review for: Capacity 11 kg • Color Black & Grey • Connectivity Non-WiFi • Star Rating 5 Value for money product. Comes at almost half the price of top branded machines but performance and build quality is almost equivalent. 11kg is big enough for blankets and daily clothes. Overall great... more Yogesh Kumar , Phagwara Helpful for 150 55 Verified Purchase · May, 2023 || 5.0 • Terrific purchase Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Wife B Day Gift 🎁,,, 😃😊 Flipkart Customer , Nagothana Helpful for 15 3 Verified Purchase · Jun, 2025 || 4.0 • Good choice Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Good deal peoductvworth for money, person came for installation do not know about machine  function. I am teaching installation engineer and worst feedback from Hosur flipkart team to take machine ret... more tejesh raja , Hosur Helpful for 20 10 Verified Purchase · Oct, 2024"
itm662191c23327c,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with Wi Fi Fully...",5.0,"53,069 Ratings","₹27,990","User reviews sorted by || 5.0 • Simply awesome Review for: Capacity 6 kg • Color White, Black • Connectivity Non-WiFi • Star Rating 5 Very nice 👌 Chandra Sekaran , Villupuram Helpful for 5 Verified Purchase · May, 2025 || 5.0 • Fabulous! Review for: Capacity 6 kg • Color White, Black • Connectivity Non-WiFi • Star Rating 5 Good value for money product, Amazing washing Harish Chidambaram , Tenkasi District Helpful for 11 3 Verified Purchase · May, 2025 || 5.0 • Wonderful Review for: Capacity 6 kg • Color White, Black • Connectivity Non-WiFi • Star Rating 5 Love my new IFB washer It's so quiet and gets my clothes super clean Hisense all the way! Their washers are affordable smart features are so cool Makes doing laundry almost Surya Suri , Tumakuru Helpful for 14 6 Verified Purchase · Feb, 2025 || 4.0 • Wonderful Review for: Capacity 6.5 kg • Color Silver, Black • Connectivity Non-WiFi • Star Rating 5 We have bought before 10 days, as of now it's working fine and we are happy with IFB product and flipkart ser Mehul  Savaliya , Vadodara Helpful for 12 5 Verified Purchase · Apr, 2025"
itm954f9187ab67e,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...",5.0,"423,514 Ratings","₹35,615","User reviews sorted by || 5.0 • Brilliant Review for: Capacity 8 kg • Color Black • Connectivity WiFi Enabled • Star Rating 5 I used LG, Bosch and Motorola before but this is Best Front Load Washing Machine I used..! Great Job IFB. Sachin Dande , Amravati Helpful for 10 1 Verified Purchase · Jul, 2025 || 5.0 • Best in the market! Review for: Capacity 8 kg • Color Grey • Connectivity WiFi Enabled • Star Rating 5 Is good Gopal N , Guntakal Helpful for 9 2 Verified Purchase · Aug, 2025 || 5.0 • Super! Review for: Capacity 7 kg • Color Onyx • Connectivity WiFi Enabled • Star Rating 5 Excellent IFB 7 kg front load washing machine with Eco Inverter motor and in-built heater. The 9 Swirl Wash ensures thorough yet gentle cleaning, while Steam Refresh effectively reduces wrinkles and o... more Dharil Kothari , New Delhi Helpful for 4 Verified Purchase · 6 months ago || 4.0 • Worth the money Review for: Capacity 7 kg • Color Grey • Connectivity WiFi Enabled • Star Rating 5 Good pr Srinivasarao Battu , Adavipalem Helpful for 3 Verified Purchase · 8 months ago"
itmd6c02f5048982,BOSCH 9 kg Fully Automatic Front Load Washing Machine with In-built Heater White,4.0,"316,125 Ratings","₹33,490","User reviews sorted by || 4.0 • Good choice Review for: Capacity 8 Kg • Color Titanium • Connectivity Non-WiFi • Star Rating 5 Defective exchange policy. They make exchange look attractive and at delivery time undervalue the exchange rate to put you under duress to accept a lesser price. Not transparent. Otherwise the Bosch m... more George Irimpan , Angamaly Helpful for 177 52 Verified Purchase · Feb, 2024 || 5.0 • Worth every penny Review for: Capacity 8 kg • Color Black Grey • Connectivity Non-WiFi • Star Rating 5 Make sure to have proper electric point at the place which is 15 A and more Water pressure should be good as low pressure increases the time of wash Variety of wash programmes to choose from. Lovely ... more Likhith R , Bangalore Helpful for 28 7 Verified Purchase · Sep, 2024 || 5.0 • Worth every penny Review for: Capacity 9 kg • Color White • Connectivity Non-WiFi • Star Rating 5 The product is great. It was delivered locally without any damage and checked as it was open box delivery. I was not sure about which model series will be delivered but it is Series 8 (2024 model) wit... more Saurabh Sahare , Nagpur Helpful for 25 6 Verified Purchase · Dec, 2024 || 5.0 • Great product Review for: Capacity 9 kg • Color Dark Grey • Connectivity Non-WiFi • Star Rating 5 Excellent product MAHESH MAHI , Chittoor District Helpful for 77 32 Verified Purchase · Jun, 2024"
itm956123c917c10,BOSCH 7 kg with Steam Fully Automatic Front Load Washing Machine with In-built Heater Silver,4.0,"316,125 Ratings","₹27,990","User reviews sorted by || 4.0 • Good choice Review for: Capacity 8 Kg • Color Titanium • Connectivity Non-WiFi • Star Rating 5 Defective exchange policy. They make exchange look attractive and at delivery time undervalue the exchange rate to put you under duress to accept a lesser price. Not transparent. Otherwise the Bosch m... more George Irimpan , Angamaly Helpful for 177 52 Verified Purchase · Feb, 2024 || 5.0 • Worth every penny Review for: Capacity 8 kg • Color Black Grey • Connectivity Non-WiFi • Star Rating 5 Make sure to have proper electric point at the place which is 15 A and more Water pressure should be good as low pressure increases the time of wash Variety of wash programmes to choose from. Lovely ... more Likhith R , Bangalore Helpful for 28 7 Verified Purchase · Sep, 2024 || 5.0 • Worth every penny Review for: Capacity 9 kg • Color White • Connectivity Non-WiFi • Star Rating 5 The product is great. It was delivered locally without any damage and checked as it was open box delivery. I was not sure about which model series will be delivered but it is Series 8 (2024 model) wit... more Saurabh Sahare , Nagpur Helpful for 25 6 Verified Purchase · Dec, 2024 || 5.0 • Great product Review for: Capacity 9 kg • Color Dark Grey • Connectivity Non-WiFi • Star Rating 5 Excellent product MAHESH MAHI , Chittoor District Helpful for 77 32 Verified Purchase · Jun, 2024"
itm0711834b8cd81,"Samsung 8 kg 5 Star, Hygiene Steam, Ecobubble, Quick Wash, Soft Closing Door, Digital Inverter,Stainwa...",5.0,"240,661 Ratings","₹22,990","User reviews sorted by || 5.0 • Mind-blowing purchase Review for: Capacity 7 kg • Color Lavender Gray • Connectivity Non-WiFi • Star Rating 5 VERY GOOD PRODUCT. Naman Hariyale , Dewas District Helpful for 31 7 Verified Purchase · Dec, 2022 || 3.0 • Fair Review for: Capacity 8 kg • Color Light Gray • Connectivity Non-WiFi • Star Rating 5 Clothes not cleaning properly Dinesh  Vaghela , Kachchh District Helpful for 45 9 Verified Purchase · Oct, 2024 || 5.0 • Simply awesome Review for: Capacity 8 kg • Color Light Gray • Connectivity Non-WiFi • Star Rating 5 First of all, thanks to Flipkart and samsung for get me one of the best product.  However, My installation and demo experience is terrible, the Samsung service engineer name Aslam Khan broke the rat ... more Dharmendra Parmar , Bhopal Helpful for 43 12 Verified Purchase · Jun, 2024 || 5.0 • Just wow! Review for: Capacity 7 kg • Color Lavender Gray • Connectivity Non-WiFi • Star Rating 5 Super Flipkart Customer , Bengaluru Helpful for 11 1 Verified Purchase · Mar, 2023"
itmc3f06d7ae96a0,realme TechLife 10 kg Semi Automatic Top Load Washing Machine Grey,5.0,"21,09,185 Ratings","₹10,690","User reviews sorted by || 5.0 • Just wow! Review for: Capacity 8.5 kg • Color Grey, Black • Connectivity Non-WiFi • Star Rating 5 Nice product and good experience Mohammadali  Goundi , Bagalkot Helpful for 859 262 Verified Purchase · Apr, 2022 || 4.0 • Pretty good Review for: Capacity 7.5 kg • Color Black, Grey • Connectivity Non-WiFi • Star Rating 5 I am writing this review after usage of 6 months...just go for it if you are searching for best one with reasonable price... ashish yaddanapudi , Pali Helpful for 124 37 Verified Purchase · May, 2023 || 5.0 • Simply awesome Review for: Capacity 8 kg • Color White, Black • Connectivity Non-WiFi • Star Rating 5 Nice product, value of money, thank you flipkart team Salma  Sheikh , Rajgurunagar Khed Helpful for 450 132 Verified Purchase · Mar, 2022 || 5.0 • Mind-blowing purchase Review for: Capacity 8.5 kg • Color Grey, Black • Connectivity Non-WiFi • Star Rating 5 Easy to use,cleaning of clothes to good. Realme representative explained things in easy way,on the day of delivery itself. Size of product is also good. Durability is good too,as product is of hard pl... more Raj Kishor , Mumbai Helpful for 625 189 Verified Purchase · Aug, 2022"
itm290c0d900add4,BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater White,4.0,"316,125 Ratings","₹30,490","User reviews sorted by || 4.0 • Good choice Review for: Capacity 8 Kg • Color Titanium • Connectivity Non-WiFi • Star Rating 5 Defective exchange policy. They make exchange look attractive and at delivery time undervalue the exchange rate to put you under duress to accept a lesser price. Not transparent. Otherwise the Bosch m... more George Irimpan , Angamaly Helpful for 177 52 Verified Purchase · Feb, 2024 || 5.0 • Worth every penny Review for: Capacity 8 kg • Color Black Grey • Connectivity Non-WiFi • Star Rating 5 Make sure to have proper electric point at the place which is 15 A and more Water pressure should be good as low pressure increases the time of wash Variety of wash programmes to choose from. Lovely ... more Likhith R , Bangalore Helpful for 28 7 Verified Purchase · Sep, 2024 || 5.0 • Worth every penny Review for: Capacity 9 kg • Color White • Connectivity Non-WiFi • Star Rating 5 The product is great. It was delivered locally without any damage and checked as it was open box delivery. I was not sure about which model series will be delivered but it is Series 8 (2024 model) wit... more Saurabh Sahare , Nagpur Helpful for 25 6 Verified Purchase · Dec, 2024 || 5.0 • Great product Review for: Capacity 9 kg • Color Dark Grey • Connectivity Non-WiFi • Star Rating 5 Excellent product MAHESH MAHI , Chittoor District Helpful for 77 32 Verified Purchase · Jun, 2024"
itm9fe0dcaaaf7bf,Whirlpool 8 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,4.0,"119,807 Ratings","₹20,490","User reviews sorted by || 4.0 • Wonderful Review for: Capacity 7.5 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Product is awesome. But. Installation engineer was too much focusing on selling base stand rather than providing the services. Gyan Prakash , Pimpri Chinchwad Helpful for 586 188 Verified Purchase · Apr, 2024 || 4.0 • Pretty good Review for: Capacity 7.5 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Machine is good and worked perfectly.  Before purchasing it make sure you have below things 1) Need 16 Amp Switch Socket connection (similar we use for refrigerator) because you are not able to insert... more Sameer Phate , Kalyan Helpful for 35 7 Verified Purchase · Nov, 2024 || 5.0 • Great product Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Product is very good but we can only use till 3-4 years. The product is iron and if more water falls it starts rusting... Raj Vb , Bengaluru Helpful for 23 7 Verified Purchase · May, 2024 || 5.0 • Just wow! Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Product is good but flipkart appointed location rowdy as delivery agent.the only reason to buy from flopkart is bank offer worst customer care.they says sorry for their poor service Arshad Masood , Chennai Helpful for 13 4 Verified Purchase · Mar, 2025"
itm6c9502b48a028,MOTOROLA 10 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black,5.0,"317,531 Ratings","₹11,290","User reviews sorted by || 5.0 • Terrific purchase Review for: Capacity 14 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 Amazing product 🥰 Mohd Adil , Lucknow District Helpful for 26 6 Verified Purchase · Oct, 2024 || 5.0 • Super! Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 Excellent product Flipkart Customer , Jammu Helpful for 217 97 Verified Purchase · Feb, 2024 || 3.0 • Could be way better Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 We purchased this product 2 months ago and its second time when we are complaining for repairing its drayer always stucked  So please don't purchase this product 😭 Flipkart Customer , Ghaziabad Helpful for 159 48 Verified Purchase · Feb, 2025 || 4.0 • Value-for-money Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 It's by far working good and for the people wondering if this machine has wheels or not? yes, it has wheels on the rear end, so that we can move it by tilting the machine. I'll update the review once ... more Chetan Alloli , Pune Division Helpful for 35 12 Verified Purchase · Mar, 2025"
itm7c6e41fb2f5da,MOTOROLA 7 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black,5.0,"317,531 Ratings","₹8,090","User reviews sorted by || 5.0 • Terrific purchase Review for: Capacity 14 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 Amazing product 🥰 Mohd Adil , Lucknow District Helpful for 26 6 Verified Purchase · Oct, 2024 || 5.0 • Super! Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 Excellent product Flipkart Customer , Jammu Helpful for 217 97 Verified Purchase · Feb, 2024 || 3.0 • Could be way better Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 We purchased this product 2 months ago and its second time when we are complaining for repairing its drayer always stucked  So please don't purchase this product 😭 Flipkart Customer , Ghaziabad Helpful for 159 48 Verified Purchase · Feb, 2025 || 4.0 • Value-for-money Review for: Capacity 10 kg • Color Black • Connectivity Non-WiFi • Star Rating 5 It's by far working good and for the people wondering if this machine has wheels or not? yes, it has wheels on the rear end, so that we can move it by tilting the machine. I'll update the review once ... more Chetan Alloli , Pune Division Helpful for 35 12 Verified Purchase · Mar, 2025"
itm020005c09a11a,"Godrej 6.5 kg AI Powered, FabriSafe Drum, Eco Wash Fully Automatic Front Load Washing Machine White",4.0,2303 Ratings,"₹20,990","User reviews sorted by || 4.0 • Good quality product Review for: Capacity 6.5 kg • Color Glacial White • Connectivity Non-WiFi • Star Rating 5 So far so good. Mahabaleshwar Kulkarni , Belagavi Helpful for 6 1 Verified Purchase · 9 months ago || 5.0 • Super! Review for: Capacity 9 kg • Color Glacial White • Connectivity Non-WiFi • Star Rating 5 Really nice Ajit Barahatte , Jalna Helpful for 2 Verified Purchase · 11 months ago || 5.0 • Worth every penny Review for: Capacity 6.5 kg • Color Glacial White • Connectivity Non-WiFi • Star Rating 5 Its my humble review after 5 days i wash daily clothes and everything is so smooth 🙂 hope everybody likes it and its a good deal for everyone Flipkart Customer , Jammu Helpful for 4 2 Verified Purchase · 9 months ago || 5.0 • Must buy! Review for: Capacity 9 kg • Color Glacial White • Connectivity Non-WiFi • Star Rating 5 Good product Venu Madhav MANDALA , Warangal Helpful for 1 Verified Purchase · 2 months ago"
itm44234313622df,"Haier 8 kg Oceanus Wave Drum 15 Min Quick Wash Fully Automatic Top Load Washing Machine Brown, Grey",2.0,2814 Ratings,"₹18,020","User reviews sorted by || 2.0 • Could be way better Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 THE SPIN STOP WORKING FEW DAYS AFTER INSTALLATION. AUTOMATICALLY GOES BACK TO RINSE. ON GIVING A SERVICE REQUEST TO HAIER THERE IS NO ACTIVE RESPONSE. THEY ARE ONLY PROCESSING MY REQUEST FOR 100 HOURS... more Dr Sumit Kar , Guwahati Helpful for 58 6 Verified Purchase · Apr, 2023 || 5.0 • Worth every penny Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Happy with the product and Service from Haier. Got it for good discount and exchanged our old Machine too thank you Flipkart. Easy understanding for usage. My mom is happy. Priya Pai , Chimbel Helpful for 5 1 Verified Purchase · Oct, 2022 || 3.0 • Just okay Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 It makes noise while washing and spinning I'm little bit confused and disappointed with this, otherwise it is ok Roopa NSK , Kolar District Helpful for 3 Verified Purchase · Aug, 2023 || 5.0 • Excellent Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Quality Is very good, value for money, performance is also fantastic, best product with this value, must buy VINAYAK TAYADE , Akola Helpful for 4 1 Verified Purchase · Jun, 2022"
itm939f01da1fb4a,"Whirlpool 7 kg 5 Star Inverter 100+ Tough Stains, Steam Technology Fully Automatic Front Load Washing ...",,"24,041 Ratings","₹26,290","Filters CATEGORIES Footwear Men's Footwear Men’s Slippers & Flip Flops Price . . . . . . . Min ₹250 ₹500 ₹1000 ₹1500 ₹2000 to ₹250 ₹500 ₹1000 ₹1500 ₹2000 ₹2000+ Brand Gender Discount 30% or more 40% or more 50% or more 60% or more 70% or more Color Customer Ratings 4★ & above 3★ & above ? Size 5 6 7 8 9 10 11 Type Flip Flops Slides Slippers New Arrivals Offers Special Price Buy More, Save More Availability || Home Footwear Men's Footwear Men’s Slippers & Flip Flops Combine comfort, convenience, and styling that works for everyday wear and relaxed outings with slippers for men. Whether you’re heading out for a quick errand, simply spending time lounging at home, or packing for a beach vacation, the options in this collection have something for everyone with different tastes and occasions. You can select from several styles and materials, depending on your preferences. Flip-flops for men allow proper air circulation and keep you comfy for long hours. The range is made up of lightweight materials, textured footbeds, supportive soles and durable straps for reliable everyday use. If you like casual open footwear with comfortable construction, chappals for men can be suitable for everyday wear in all seasons. Take a look at the collection of different brands such as RedTape, Killer, Roadster, Puma , Adidas, and more. Flipkart has a collection of slippers for men to choose from as per the preferred fit and routine. Showing 1 – 7 of 7 results for "" washing machine "" Show results for front load washing machine instead Sort By Relevance Popularity Price -- Low to High Price -- High to Low Newest First || Khadim's Men Slippers Navy , 8 ₹359 ₹399 10% off Only 1 left Khadim's Men Flip Flops Navy , 9 ₹386 ₹429 10% off Only 1 left yoho Men Slippers Olive , 9 ₹599 ₹969 38% off Only 3 left Svaar NewlyLaunch|Classic Soft|Cushion|Comfortable|Premium|St... Beige , 7 ₹314 ₹999 68% off Only few left || Khadim's Men Slippers Red , 7 ₹323 ₹399 19% off Only 1 left Khadim's Men Flip Flops Brown , 11 ₹899 ₹999 10% off Only 2 left yoho Men Slippers Navy , 10 ₹599 ₹969 38% off Only 3 left || Did you find what you were looking for? Yes No"
itma835527a5d0c6,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...",5.0,"48,934 Ratings","₹37,690","User reviews sorted by || 5.0 • Fabulous! Review for: Capacity 8 kg • Color White • Connectivity Non-WiFi • Star Rating 5 Washing machine good... But service man is a sales man Flipkart Customer , Yadagirigutta Helpful for 127 20 Verified Purchase · Sep, 2022 || 5.0 • Mind-blowing purchase Review for: Capacity 9 kg • Color Silver • Connectivity WiFi Enabled • Star Rating 5 Best quality product and after sales service outstanding Rakesh Kumar , Bokaro Helpful for 13 2 Verified Purchase · Oct, 2024 || 5.0 • Terrific purchase Review for: Capacity 9 kg • Color Silver • Connectivity WiFi Enabled • Star Rating 5 Such a brilliant machine is this ...nice performance and nice service from ifb ...well customer support ...and this automatic AI built washing machine gives u all comforts Aakash  Upadhyay , Prayagraj Helpful for 9 1 Verified Purchase · Jan, 2025 || 4.0 • Value-for-money Review for: Capacity 9 kg • Color Silver • Connectivity WiFi Enabled • Star Rating 5 Very nice Sandeep Kharat , Kolhapur District Helpful for 13 3 Verified Purchase · Nov, 2024"
itm96c48f8a0aa1e,"Godrej 7 kg AI Powered, FabriSafe Drum, Eco Wash Fully Automatic Front Load Washing Machine White",3.0,"11,537 Ratings","₹25,290","User reviews sorted by || 3.0 • Fair Review for: Capacity 9 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 The machine's mother board was opened by some one and he accidentally broke one of the locking buckle of the board which has the buttons on it due to which pressure needed to press the button was very... more Chirag Jain , Bengaluru Helpful for 41 9 Verified Purchase · Jan, 2025 || 3.0 • Not recommended at all Review for: Capacity 7 kg • Color Glacial White • Connectivity Non-WiFi • Star Rating 5 It is very vibrating Anshuman Singh , Shankargarh Helpful for 8 1 Verified Purchase · Aug, 2025 || 5.0 • Mind-blowing purchase Review for: Capacity 6 kg • Color Silver Stream • Connectivity Non-WiFi • Star Rating Non-Rated Very good product thank you Flipkart Flipkart Customer , Vedanta Jharsuguda Helpful for 52 30 Verified Purchase · Oct, 2023 || 5.0 • Worth every penny Review for: Capacity 6 kg • Color Silver Stream • Connectivity Non-WiFi • Star Rating 5 The Godrej washing machine has proven to be a solid choice for efficient and reliable laundry care. It boasts a user-friendly interface, offering a range of wash programs to suit different fabric type... more Sumanth Shetty , Bangalore Helpful for 23 14 Verified Purchase · Aug, 2024"
itm3d962bb771e99,"Haier 10.5 kg With Ultra Fresh Air Technology, Oceanus Wave Steel Drum, Balance Clean Pulsator, Custom...",2.0,2814 Ratings,"₹23,490","User reviews sorted by || 2.0 • Could be way better Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 THE SPIN STOP WORKING FEW DAYS AFTER INSTALLATION. AUTOMATICALLY GOES BACK TO RINSE. ON GIVING A SERVICE REQUEST TO HAIER THERE IS NO ACTIVE RESPONSE. THEY ARE ONLY PROCESSING MY REQUEST FOR 100 HOURS... more Dr Sumit Kar , Guwahati Helpful for 58 6 Verified Purchase · Apr, 2023 || 5.0 • Worth every penny Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Happy with the product and Service from Haier. Got it for good discount and exchanged our old Machine too thank you Flipkart. Easy understanding for usage. My mom is happy. Priya Pai , Chimbel Helpful for 5 1 Verified Purchase · Oct, 2022 || 3.0 • Just okay Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 It makes noise while washing and spinning I'm little bit confused and disappointed with this, otherwise it is ok Roopa NSK , Kolar District Helpful for 3 Verified Purchase · Aug, 2023 || 5.0 • Excellent Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 Quality Is very good, value for money, performance is also fantastic, best product with this value, must buy VINAYAK TAYADE , Akola Helpful for 4 1 Verified Purchase · Jun, 2022"
itm40adc2c7aa7f4,"Whirlpool 7 kg 5 Star Inverter 100+ Tough Stains, Steam Technology, Fully Automatic Front Load Washing...",4.0,"24,041 Ratings","₹26,900","User reviews sorted by || 4.0 • Pretty good Review for: Capacity 7 kg • Color Silver • Connectivity Non-WiFi • Star Rating 5 * Delivery persons are not professional 1 person in team was drunken, that is serious offence * need to improve service person availability status  * product quality is good Devendra  Antapurkar , Aurangabad Helpful for 62 13 Verified Purchase · 10 months ago || 5.0 • Excellent Review for: Capacity 8 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 After 4 months of use It's completely perfect, the good thing is less noise while spinning, it consumes less water and electricity, removes stains easily using daily wash but this will take around 1:3... more MF Raja , Imphal Helpful for 21 2 Verified Purchase · May, 2025 || 5.0 • Brilliant Review for: Capacity 8 kg • Color White • Connectivity Non-WiFi • Star Rating Non-Rated Love whirlpool products!! Very fine quality wash and great installation by whirlpool team. Sudip Singh , Lucknow Helpful for 52 20 Verified Purchase · Jul, 2021 || 4.0 • Good quality product Review for: Capacity 7 kg • Color Silver • Connectivity Non-WiFi • Star Rating 5 Product is nice, but installation team wasn't skilled and not experienced. Flipkart CVivenustomer , Kishanganj Helpful for 5 Verified Purchase · 10 months ago"
itmfb403416d27a3,"LG 7 kg 5 Star, Inverter Direct Drive Technology, 6 Motion DD, Reduce germs & allergens with steam cyc...",5.0,"418,699 Ratings","₹30,490","User reviews sorted by || 5.0 • Just wow! Review for: Capacity 9 kg • Color Middle Black • Connectivity WiFi Enabled • Star Rating 5 Been using machine for 2 weeks now, great wash quality and drying. Washed some big blankets effortlessly. Direct drive does help reducing noise, but it's not silent at all. Wifi option is useful, but ... more Flipkart Customer , Nashik District Helpful for 31 5 Verified Purchase · Dec, 2024 || 5.0 • Great product Review for: Capacity 9 kg • Color Middle Black • Connectivity WiFi Enabled • Star Rating 5 My home appliances 55 inch Lg tv,Lg refrigerator,Lg 9kgs waching mechine, we have best experience with Lg company appliances 😍😍😍😍😍 THUMMUTI RAMU , Kurnool District Helpful for 46 10 Verified Purchase · Feb, 2025 || 4.0 • Good choice Review for: Capacity 8 kg • Color Middle Black • Connectivity Non-WiFi • Star Rating 5 There is no wifi in this model. Only the AI function is there. Washing is good. Can definitely go for this. The biggest feature or pro is that there is no vibration in the model,very smooth washing. ... more Kapil Kumar M , Jabalpur Helpful for 66 21 Verified Purchase · Dec, 2024 || 5.0 • Super! Review for: Capacity 9 kg • Color Middle Black • Connectivity Non-WiFi • Star Rating 5 Excellent Beautiful, Not only is this device making my home beautifully enhanced, but it's also remarkably nice and a true value for the money. Thank you so much. Jayanta Das , Guwahati Helpful for 61 18 Verified Purchase · May, 2025"
itm63289901593a9,"Godrej 8 kg With AI Tech, Steam Wash, Fully Automatic Front Load Washing Machine Grey",3.0,"11,537 Ratings","₹30,990","User reviews sorted by || 3.0 • Fair Review for: Capacity 9 kg • Color Grey • Connectivity Non-WiFi • Star Rating 5 The machine's mother board was opened by some one and he accidentally broke one of the locking buckle of the board which has the buttons on it due to which pressure needed to press the button was very... more Chirag Jain , Bengaluru Helpful for 41 9 Verified Purchase · Jan, 2025 || 3.0 • Not recommended at all Review for: Capacity 7 kg • Color Glacial White • Connectivity Non-WiFi • Star Rating 5 It is very vibrating Anshuman Singh , Shankargarh Helpful for 8 1 Verified Purchase · Aug, 2025 || 5.0 • Mind-blowing purchase Review for: Capacity 6 kg • Color Silver Stream • Connectivity Non-WiFi • Star Rating Non-Rated Very good product thank you Flipkart Flipkart Customer , Vedanta Jharsuguda Helpful for 52 30 Verified Purchase · Oct, 2023 || 5.0 • Worth every penny Review for: Capacity 6 kg • Color Silver Stream • Connectivity Non-WiFi • Star Rating 5 The Godrej washing machine has proven to be a solid choice for efficient and reliable laundry care. It boasts a user-friendly interface, offering a range of wash programs to suit different fabric type... more Sumanth Shetty , Bangalore Helpful for 23 14 Verified Purchase · Aug, 2024"
